Y_WGS84;X_WGS84;N
50.98;5.575;43.026
50.98;5.59;43.022
50.98;5.605;43.018
50.98;5.62;43.014
50.98;5.635;43.009
50.98;5.65;43.004
50.98;5.665;42.998
50.98;5.68;42.994
50.98;5.695;42.99
50.98;5.71;42.988
50.98;5.725;42.986
50.98;5.74;42.984
50.98;5.755;42.982
50.98;5.77;42.981
50.98;5.785;42.98
50.98;5.8;42.978
50.98;5.815;42.976
50.98;5.83;42.973
50.98;5.845;42.972
50.98;5.86;42.969
50.98;5.875;42.968
50.98;5.89;42.969
50.98;5.905;42.97
50.98;5.92;42.971
50.98;5.935;42.972
50.98;5.95;42.976
50.98;5.965;42.983
50.98;5.98;42.99
50.98;5.995;43
50.98;6.01;43.012
50.98;6.025;43.025
50.98;6.04;43.039
50.98;6.055;43.053
50.98;6.07;43.067
50.98;6.085;43.079
50.98;6.1;43.092
50.98;6.115;43.103
50.98;6.13;43.114
50.98;6.145;43.123
50.98;6.16;43.134
50.98;6.175;43.145
50.98;6.19;43.157
50.98;6.205;43.17
50.98;6.22;43.184
50.98;6.235;43.198
50.98;6.25;43.213
50.98;6.265;43.229
50.98;6.28;43.246
50.98;6.295;43.263
50.98;6.31;43.281
50.98;6.325;43.296
50.98;6.34;43.308
50.98;6.355;43.318
50.98;6.37;43.328
50.98;6.385;43.338
50.98;6.4;43.348
50.98;6.415;43.359
50.98;6.43;43.372
50.98;6.445;43.384
50.98;6.46;43.396
50.98;6.475;43.408
50.98;6.49;43.419
50.98;6.505;43.431
50.98;6.52;43.441
50.98;6.535;43.454
50.98;6.55;43.468
50.98;6.565;43.483
50.98;6.58;43.501
50.98;6.595;43.522
50.98;6.61;43.546
50.98;6.625;43.574
50.98;6.64;43.602
50.98;6.655;43.628
50.98;6.67;43.655
50.98;6.685;43.683
50.98;6.7;43.709
50.98;6.715;43.736
50.98;6.73;43.76
50.98;6.745;43.782
50.98;6.76;43.804
50.98;6.775;43.825
50.98;6.79;43.846
50.98;6.805;43.866
50.98;6.82;43.888
50.98;6.835;43.91
50.98;6.85;43.932
50.98;6.865;43.955
50.98;6.88;43.978
50.98;6.895;44.002
50.98;6.91;44.026
50.98;6.925;44.051
50.98;6.94;44.077
50.98;6.955;44.103
50.98;6.97;44.13
50.98;6.985;44.158
50.98;7;44.185
50.99;1;42.394
50.99;1.015;42.383
50.99;1.03;42.372
50.99;1.045;42.361
50.99;1.06;42.35
50.99;1.075;42.338
50.99;1.09;42.326
50.99;1.105;42.312
50.99;1.12;42.299
50.99;1.135;42.284
50.99;1.15;42.27
50.99;1.165;42.256
50.99;1.18;42.241
50.99;1.195;42.226
50.99;1.21;42.211
50.99;1.225;42.196
50.99;1.24;42.18
50.99;1.255;42.166
50.99;1.27;42.151
50.99;1.285;42.137
50.99;1.3;42.122
50.99;1.315;42.108
50.99;1.33;42.094
50.99;1.345;42.081
50.99;1.36;42.068
50.99;1.375;42.055
50.99;1.39;42.042
50.99;1.405;42.029
50.99;1.42;42.017
50.99;1.435;42.007
50.99;1.45;41.996
50.99;1.465;41.985
50.99;1.48;41.975
50.99;1.495;41.965
50.99;1.51;41.955
50.99;1.525;41.945
50.99;1.54;41.936
50.99;1.555;41.927
50.99;1.57;41.918
50.99;1.585;41.908
50.99;1.6;41.899
50.99;1.615;41.89
50.99;1.63;41.881
50.99;1.645;41.872
50.99;1.66;41.864
50.99;1.675;41.855
50.99;1.69;41.847
50.99;1.705;41.838
50.99;1.72;41.83
50.99;1.735;41.823
50.99;1.75;41.816
50.99;1.765;41.809
50.99;1.78;41.803
50.99;1.795;41.797
50.99;1.81;41.789
50.99;1.825;41.78
50.99;1.84;41.773
50.99;1.855;41.77
50.99;1.87;41.764
50.99;1.885;41.757
50.99;1.9;41.749
50.99;1.915;41.744
50.99;1.93;41.739
50.99;1.945;41.737
50.99;1.96;41.737
50.99;1.975;41.737
50.99;1.99;41.738
50.99;2.005;41.74
50.99;2.02;41.743
50.99;2.035;41.746
50.99;2.05;41.75
50.99;2.065;41.755
50.99;2.08;41.76
50.99;2.095;41.765
50.99;2.11;41.771
50.99;2.125;41.778
50.99;2.14;41.784
50.99;2.155;41.791
50.99;2.17;41.798
50.99;2.185;41.805
50.99;2.2;41.813
50.99;2.215;41.82
50.99;2.23;41.827
50.99;2.245;41.834
50.99;2.26;41.841
50.99;2.275;41.848
50.99;2.29;41.854
50.99;2.305;41.861
50.99;2.32;41.867
50.99;2.335;41.873
50.99;2.35;41.878
50.99;2.365;41.883
50.99;2.38;41.888
50.99;2.395;41.893
50.99;2.41;41.897
50.99;2.425;41.901
50.99;2.44;41.905
50.99;2.455;41.909
50.99;2.47;41.913
50.99;2.485;41.916
50.99;2.5;41.92
50.99;2.515;41.923
50.99;2.53;41.926
50.99;2.545;41.929
50.99;2.56;41.932
50.99;2.575;41.935
50.99;2.59;41.938
50.99;2.605;41.942
50.99;2.62;41.946
50.99;2.635;41.949
50.99;2.65;41.951
50.99;2.665;41.954
50.99;2.68;41.957
50.99;2.695;41.96
50.99;2.71;41.963
50.99;2.725;41.966
50.99;2.74;41.969
50.99;2.755;41.972
50.99;2.77;41.976
50.99;2.785;41.98
50.99;2.8;41.984
50.99;2.815;41.988
50.99;2.83;41.992
50.99;2.845;41.995
50.99;2.86;41.998
50.99;2.875;42.002
50.99;2.89;42.005
50.99;2.905;42.008
50.99;2.92;42.01
50.99;2.935;42.012
50.99;2.95;42.014
50.99;2.965;42.016
50.99;2.98;42.018
50.99;2.995;42.019
50.99;3.01;42.021
50.99;3.025;42.022
50.99;3.04;42.023
50.99;3.055;42.025
50.99;3.07;42.026
50.99;3.085;42.027
50.99;3.1;42.028
50.99;3.115;42.029
50.99;3.13;42.03
50.99;3.145;42.03
50.99;3.16;42.031
50.99;3.175;42.032
50.99;3.19;42.032
50.99;3.205;42.033
50.99;3.22;42.033
50.99;3.235;42.034
50.99;3.25;42.034
50.99;3.265;42.034
50.99;3.28;42.035
50.99;3.295;42.036
50.99;3.31;42.038
50.99;3.325;42.04
50.99;3.34;42.042
50.99;3.355;42.044
50.99;3.37;42.048
50.99;3.385;42.052
50.99;3.4;42.059
50.99;3.415;42.066
50.99;3.43;42.075
50.99;3.445;42.083
50.99;3.46;42.093
50.99;3.475;42.104
50.99;3.49;42.115
50.99;3.505;42.127
50.99;3.52;42.138
50.99;3.535;42.149
50.99;3.55;42.16
50.99;3.565;42.171
50.99;3.58;42.182
50.99;3.595;42.193
50.99;3.61;42.204
50.99;3.625;42.216
50.99;3.64;42.227
50.99;3.655;42.239
50.99;3.67;42.251
50.99;3.685;42.263
50.99;3.7;42.275
50.99;3.715;42.286
50.99;3.73;42.298
50.99;3.745;42.309
50.99;3.76;42.321
50.99;3.775;42.331
50.99;3.79;42.34
50.99;3.805;42.35
50.99;3.82;42.359
50.99;3.835;42.368
50.99;3.85;42.377
50.99;3.865;42.386
50.99;3.88;42.395
50.99;3.895;42.404
50.99;3.91;42.413
50.99;3.925;42.422
50.99;3.94;42.431
50.99;3.955;42.439
50.99;3.97;42.447
50.99;3.985;42.455
50.99;4;42.463
50.99;4.015;42.472
50.99;4.03;42.48
50.99;4.045;42.488
50.99;4.06;42.497
50.99;4.075;42.506
50.99;4.09;42.515
50.99;4.105;42.523
50.99;4.12;42.532
50.99;4.135;42.541
50.99;4.15;42.55
50.99;4.165;42.558
50.99;4.18;42.567
50.99;4.195;42.576
50.99;4.21;42.585
50.99;4.225;42.594
50.99;4.24;42.602
50.99;4.255;42.611
50.99;4.27;42.621
50.99;4.285;42.631
50.99;4.3;42.642
50.99;4.315;42.653
50.99;4.33;42.665
50.99;4.345;42.677
50.99;4.36;42.689
50.99;4.375;42.702
50.99;4.39;42.714
50.99;4.405;42.727
50.99;4.42;42.739
50.99;4.435;42.752
50.99;4.45;42.765
50.99;4.465;42.778
50.99;4.48;42.791
50.99;4.495;42.803
50.99;4.51;42.816
50.99;4.525;42.828
50.99;4.54;42.839
50.99;4.555;42.851
50.99;4.57;42.862
50.99;4.585;42.873
50.99;4.6;42.884
50.99;4.615;42.895
50.99;4.63;42.905
50.99;4.645;42.916
50.99;4.66;42.926
50.99;4.675;42.936
50.99;4.69;42.946
50.99;4.705;42.955
50.99;4.72;42.964
50.99;4.735;42.972
50.99;4.75;42.98
50.99;4.765;42.987
50.99;4.78;42.994
50.99;4.795;43
50.99;4.81;43.006
50.99;4.825;43.012
50.99;4.84;43.017
50.99;4.855;43.023
50.99;4.87;43.027
50.99;4.885;43.03
50.99;4.9;43.033
50.99;4.915;43.037
50.99;4.93;43.041
50.99;4.945;43.045
50.99;4.96;43.048
50.99;4.975;43.049
50.99;4.99;43.051
50.99;5.005;43.052
50.99;5.02;43.053
50.99;5.035;43.053
50.99;5.05;43.053
50.99;5.065;43.053
50.99;5.08;43.054
50.99;5.095;43.053
50.99;5.11;43.053
50.99;5.125;43.053
50.99;5.14;43.053
50.99;5.155;43.053
50.99;5.17;43.052
50.99;5.185;43.053
50.99;5.2;43.052
50.99;5.215;43.051
50.99;5.23;43.05
50.99;5.245;43.049
50.99;5.26;43.048
50.99;5.275;43.046
50.99;5.29;43.044
50.99;5.305;43.042
50.99;5.32;43.041
50.99;5.335;43.039
50.99;5.35;43.038
50.99;5.365;43.037
50.99;5.38;43.036
50.99;5.395;43.034
50.99;5.41;43.033
50.99;5.425;43.03
50.99;5.44;43.028
50.99;5.455;43.026
50.99;5.47;43.022
50.99;5.485;43.018
50.99;5.5;43.013
50.99;5.515;43.009
50.99;5.53;43.005
50.99;5.545;43.001
50.99;5.56;42.997
50.99;5.575;42.993
50.99;5.59;42.989
50.99;5.605;42.985
50.99;5.62;42.981
50.99;5.635;42.976
50.99;5.65;42.97
50.99;5.665;42.964
50.99;5.68;42.959
50.99;5.695;42.955
50.99;5.71;42.952
50.99;5.725;42.949
50.99;5.74;42.947
50.99;5.755;42.945
50.99;5.77;42.942
50.99;5.785;42.939
50.99;5.8;42.936
50.99;5.815;42.932
50.99;5.83;42.928
50.99;5.845;42.925
50.99;5.86;42.921
50.99;5.875;42.919
50.99;5.89;42.92
50.99;5.905;42.921
50.99;5.92;42.921
50.99;5.935;42.924
50.99;5.95;42.929
50.99;5.965;42.937
50.99;5.98;42.946
50.99;5.995;42.957
50.99;6.01;42.969
50.99;6.025;42.983
50.99;6.04;42.997
50.99;6.055;43.011
50.99;6.07;43.025
50.99;6.085;43.038
50.99;6.1;43.05
50.99;6.115;43.062
50.99;6.13;43.073
50.99;6.145;43.083
50.99;6.16;43.094
50.99;6.175;43.106
50.99;6.19;43.119
50.99;6.205;43.132
50.99;6.22;43.148
50.99;6.235;43.164
50.99;6.25;43.18
50.99;6.265;43.198
50.99;6.28;43.217
50.99;6.295;43.236
50.99;6.31;43.255
50.99;6.325;43.27
50.99;6.34;43.282
50.99;6.355;43.293
50.99;6.37;43.303
50.99;6.385;43.314
50.99;6.4;43.324
50.99;6.415;43.337
50.99;6.43;43.351
50.99;6.445;43.365
50.99;6.46;43.379
50.99;6.475;43.392
50.99;6.49;43.404
50.99;6.505;43.415
50.99;6.52;43.427
50.99;6.535;43.441
50.99;6.55;43.454
50.99;6.565;43.47
50.99;6.58;43.488
50.99;6.595;43.51
50.99;6.61;43.535
50.99;6.625;43.563
50.99;6.64;43.59
50.99;6.655;43.617
50.99;6.67;43.643
50.99;6.685;43.669
50.99;6.7;43.695
50.99;6.715;43.721
50.99;6.73;43.743
50.99;6.745;43.765
50.99;6.76;43.787
50.99;6.775;43.808
50.99;6.79;43.829
50.99;6.805;43.85
50.99;6.82;43.873
50.99;6.835;43.896
50.99;6.85;43.919
50.99;6.865;43.943
50.99;6.88;43.968
50.99;6.895;43.993
50.99;6.91;44.018
50.99;6.925;44.043
50.99;6.94;44.069
50.99;6.955;44.097
50.99;6.97;44.125
50.99;6.985;44.153
50.99;7;44.18
51;1;42.4
51;1.015;42.39
51;1.03;42.379
51;1.045;42.368
51;1.06;42.357
51;1.075;42.346
51;1.09;42.333
51;1.105;42.319
51;1.12;42.305
51;1.135;42.29
51;1.15;42.275
51;1.165;42.261
51;1.18;42.245
51;1.195;42.229
51;1.21;42.213
51;1.225;42.198
51;1.24;42.182
51;1.255;42.166
51;1.27;42.151
51;1.285;42.136
51;1.3;42.121
51;1.315;42.107
51;1.33;42.093
51;1.345;42.078
51;1.36;42.065
51;1.375;42.052
51;1.39;42.04
51;1.405;42.027
51;1.42;42.014
51;1.435;42.002
51;1.45;41.991
51;1.465;41.98
51;1.48;41.97
51;1.495;41.959
51;1.51;41.949
51;1.525;41.939
51;1.54;41.929
51;1.555;41.92
51;1.57;41.911
51;1.585;41.9
51;1.6;41.891
51;1.615;41.882
51;1.63;41.872
51;1.645;41.863
51;1.66;41.854
51;1.675;41.844
51;1.69;41.836
51;1.705;41.828
51;1.72;41.817
51;1.735;41.809
51;1.75;41.803
51;1.765;41.797
51;1.78;41.791
51;1.795;41.787
51;1.81;41.779
51;1.825;41.77
51;1.84;41.765
51;1.855;41.762
51;1.87;41.757
51;1.885;41.75
51;1.9;41.743
51;1.915;41.738
51;1.93;41.735
51;1.945;41.732
51;1.96;41.733
51;1.975;41.733
51;1.99;41.735
51;2.005;41.737
51;2.02;41.74
51;2.035;41.742
51;2.05;41.746
51;2.065;41.751
51;2.08;41.756
51;2.095;41.762
51;2.11;41.768
51;2.125;41.774
51;2.14;41.781
51;2.155;41.788
51;2.17;41.795
51;2.185;41.802
51;2.2;41.809
51;2.215;41.817
51;2.23;41.824
51;2.245;41.831
51;2.26;41.838
51;2.275;41.845
51;2.29;41.851
51;2.305;41.857
51;2.32;41.863
51;2.335;41.869
51;2.35;41.874
51;2.365;41.879
51;2.38;41.884
51;2.395;41.889
51;2.41;41.893
51;2.425;41.897
51;2.44;41.901
51;2.455;41.904
51;2.47;41.908
51;2.485;41.911
51;2.5;41.914
51;2.515;41.918
51;2.53;41.92
51;2.545;41.924
51;2.56;41.927
51;2.575;41.93
51;2.59;41.934
51;2.605;41.937
51;2.62;41.94
51;2.635;41.943
51;2.65;41.946
51;2.665;41.949
51;2.68;41.952
51;2.695;41.955
51;2.71;41.958
51;2.725;41.961
51;2.74;41.964
51;2.755;41.968
51;2.77;41.972
51;2.785;41.976
51;2.8;41.98
51;2.815;41.984
51;2.83;41.988
51;2.845;41.991
51;2.86;41.994
51;2.875;41.998
51;2.89;42.001
51;2.905;42.005
51;2.92;42.007
51;2.935;42.009
51;2.95;42.011
51;2.965;42.012
51;2.98;42.014
51;2.995;42.016
51;3.01;42.018
51;3.025;42.019
51;3.04;42.021
51;3.055;42.022
51;3.07;42.023
51;3.085;42.025
51;3.1;42.026
51;3.115;42.028
51;3.13;42.028
51;3.145;42.03
51;3.16;42.031
51;3.175;42.033
51;3.19;42.034
51;3.205;42.035
51;3.22;42.035
51;3.235;42.037
51;3.25;42.037
51;3.265;42.038
51;3.28;42.039
51;3.295;42.04
51;3.31;42.043
51;3.325;42.045
51;3.34;42.045
51;3.355;42.048
51;3.37;42.052
51;3.385;42.056
51;3.4;42.063
51;3.415;42.07
51;3.43;42.077
51;3.445;42.086
51;3.46;42.095
51;3.475;42.106
51;3.49;42.117
51;3.505;42.128
51;3.52;42.138
51;3.535;42.149
51;3.55;42.16
51;3.565;42.171
51;3.58;42.181
51;3.595;42.192
51;3.61;42.203
51;3.625;42.214
51;3.64;42.225
51;3.655;42.237
51;3.67;42.249
51;3.685;42.26
51;3.7;42.272
51;3.715;42.283
51;3.73;42.295
51;3.745;42.305
51;3.76;42.316
51;3.775;42.326
51;3.79;42.336
51;3.805;42.344
51;3.82;42.353
51;3.835;42.362
51;3.85;42.37
51;3.865;42.379
51;3.88;42.388
51;3.895;42.397
51;3.91;42.406
51;3.925;42.414
51;3.94;42.422
51;3.955;42.43
51;3.97;42.438
51;3.985;42.446
51;4;42.454
51;4.015;42.463
51;4.03;42.471
51;4.045;42.479
51;4.06;42.487
51;4.075;42.495
51;4.09;42.504
51;4.105;42.512
51;4.12;42.52
51;4.135;42.528
51;4.15;42.537
51;4.165;42.546
51;4.18;42.555
51;4.195;42.564
51;4.21;42.573
51;4.225;42.582
51;4.24;42.591
51;4.255;42.6
51;4.27;42.61
51;4.285;42.62
51;4.3;42.631
51;4.315;42.642
51;4.33;42.654
51;4.345;42.666
51;4.36;42.678
51;4.375;42.691
51;4.39;42.703
51;4.405;42.716
51;4.42;42.73
51;4.435;42.743
51;4.45;42.755
51;4.465;42.768
51;4.48;42.781
51;4.495;42.793
51;4.51;42.805
51;4.525;42.817
51;4.54;42.828
51;4.555;42.839
51;4.57;42.85
51;4.585;42.861
51;4.6;42.871
51;4.615;42.882
51;4.63;42.893
51;4.645;42.903
51;4.66;42.913
51;4.675;42.922
51;4.69;42.931
51;4.705;42.94
51;4.72;42.948
51;4.735;42.955
51;4.75;42.963
51;4.765;42.969
51;4.78;42.976
51;4.795;42.981
51;4.81;42.987
51;4.825;42.992
51;4.84;42.997
51;4.855;43.002
51;4.87;43.005
51;4.885;43.009
51;4.9;43.012
51;4.915;43.015
51;4.93;43.018
51;4.945;43.022
51;4.96;43.024
51;4.975;43.025
51;4.99;43.027
51;5.005;43.028
51;5.02;43.029
51;5.035;43.029
51;5.05;43.029
51;5.065;43.03
51;5.08;43.03
51;5.095;43.03
51;5.11;43.029
51;5.125;43.029
51;5.14;43.029
51;5.155;43.028
51;5.17;43.027
51;5.185;43.027
51;5.2;43.026
51;5.215;43.024
51;5.23;43.023
51;5.245;43.022
51;5.26;43.02
51;5.275;43.017
51;5.29;43.015
51;5.305;43.013
51;5.32;43.011
51;5.335;43.009
51;5.35;43.008
51;5.365;43.006
51;5.38;43.005
51;5.395;43.003
51;5.41;43.002
51;5.425;43
51;5.44;42.997
51;5.455;42.994
51;5.47;42.99
51;5.485;42.986
51;5.5;42.981
51;5.515;42.977
51;5.53;42.973
51;5.545;42.969
51;5.56;42.964
51;5.575;42.96
51;5.59;42.956
51;5.605;42.951
51;5.62;42.947
51;5.635;42.943
51;5.65;42.937
51;5.665;42.93
51;5.68;42.924
51;5.695;42.919
51;5.71;42.915
51;5.725;42.912
51;5.74;42.909
51;5.755;42.906
51;5.77;42.901
51;5.785;42.897
51;5.8;42.893
51;5.815;42.888
51;5.83;42.882
51;5.845;42.878
51;5.86;42.874
51;5.875;42.871
51;5.89;42.871
51;5.905;42.872
51;5.92;42.874
51;5.935;42.879
51;5.95;42.886
51;5.965;42.894
51;5.98;42.904
51;5.995;42.916
51;6.01;42.929
51;6.025;42.943
51;6.04;42.957
51;6.055;42.971
51;6.07;42.984
51;6.085;42.998
51;6.1;43.01
51;6.115;43.021
51;6.13;43.033
51;6.145;43.044
51;6.16;43.056
51;6.175;43.069
51;6.19;43.082
51;6.205;43.099
51;6.22;43.115
51;6.235;43.132
51;6.25;43.149
51;6.265;43.17
51;6.28;43.189
51;6.295;43.211
51;6.31;43.229
51;6.325;43.245
51;6.34;43.257
51;6.355;43.269
51;6.37;43.279
51;6.385;43.291
51;6.4;43.304
51;6.415;43.318
51;6.43;43.334
51;6.445;43.349
51;6.46;43.364
51;6.475;43.379
51;6.49;43.391
51;6.505;43.403
51;6.52;43.415
51;6.535;43.428
51;6.55;43.442
51;6.565;43.458
51;6.58;43.477
51;6.595;43.499
51;6.61;43.524
51;6.625;43.551
51;6.64;43.578
51;6.655;43.603
51;6.67;43.629
51;6.685;43.655
51;6.7;43.68
51;6.715;43.705
51;6.73;43.726
51;6.745;43.748
51;6.76;43.77
51;6.775;43.791
51;6.79;43.813
51;6.805;43.835
51;6.82;43.859
51;6.835;43.883
51;6.85;43.907
51;6.865;43.932
51;6.88;43.958
51;6.895;43.983
51;6.91;44.01
51;6.925;44.036
51;6.94;44.063
51;6.955;44.091
51;6.97;44.12
51;6.985;44.148
51;7;44.175
51.01;1;42.407
51.01;1.015;42.397
51.01;1.03;42.386
51.01;1.045;42.375
51.01;1.06;42.364
51.01;1.075;42.353
51.01;1.09;42.341
51.01;1.105;42.326
51.01;1.12;42.311
51.01;1.135;42.296
51.01;1.15;42.28
51.01;1.165;42.264
51.01;1.18;42.248
51.01;1.195;42.232
51.01;1.21;42.216
51.01;1.225;42.2
51.01;1.24;42.183
51.01;1.255;42.168
51.01;1.27;42.152
51.01;1.285;42.136
51.01;1.3;42.121
51.01;1.315;42.106
51.01;1.33;42.092
51.01;1.345;42.077
51.01;1.36;42.063
51.01;1.375;42.05
51.01;1.39;42.037
51.01;1.405;42.024
51.01;1.42;42.012
51.01;1.435;41.999
51.01;1.45;41.987
51.01;1.465;41.976
51.01;1.48;41.966
51.01;1.495;41.955
51.01;1.51;41.945
51.01;1.525;41.934
51.01;1.54;41.924
51.01;1.555;41.914
51.01;1.57;41.904
51.01;1.585;41.894
51.01;1.6;41.884
51.01;1.615;41.875
51.01;1.63;41.865
51.01;1.645;41.855
51.01;1.66;41.845
51.01;1.675;41.837
51.01;1.69;41.827
51.01;1.705;41.819
51.01;1.72;41.808
51.01;1.735;41.798
51.01;1.75;41.79
51.01;1.765;41.786
51.01;1.78;41.78
51.01;1.795;41.776
51.01;1.81;41.769
51.01;1.825;41.761
51.01;1.84;41.757
51.01;1.855;41.754
51.01;1.87;41.75
51.01;1.885;41.744
51.01;1.9;41.736
51.01;1.915;41.732
51.01;1.93;41.73
51.01;1.945;41.728
51.01;1.96;41.73
51.01;1.975;41.73
51.01;1.99;41.732
51.01;2.005;41.735
51.01;2.02;41.738
51.01;2.035;41.74
51.01;2.05;41.744
51.01;2.065;41.748
51.01;2.08;41.754
51.01;2.095;41.76
51.01;2.11;41.767
51.01;2.125;41.773
51.01;2.14;41.779
51.01;2.155;41.786
51.01;2.17;41.792
51.01;2.185;41.799
51.01;2.2;41.807
51.01;2.215;41.814
51.01;2.23;41.821
51.01;2.245;41.828
51.01;2.26;41.835
51.01;2.275;41.842
51.01;2.29;41.848
51.01;2.305;41.854
51.01;2.32;41.86
51.01;2.335;41.866
51.01;2.35;41.871
51.01;2.365;41.876
51.01;2.38;41.88
51.01;2.395;41.885
51.01;2.41;41.889
51.01;2.425;41.893
51.01;2.44;41.896
51.01;2.455;41.9
51.01;2.47;41.903
51.01;2.485;41.906
51.01;2.5;41.909
51.01;2.515;41.912
51.01;2.53;41.915
51.01;2.545;41.919
51.01;2.56;41.921
51.01;2.575;41.924
51.01;2.59;41.928
51.01;2.605;41.931
51.01;2.62;41.935
51.01;2.635;41.938
51.01;2.65;41.941
51.01;2.665;41.944
51.01;2.68;41.947
51.01;2.695;41.95
51.01;2.71;41.953
51.01;2.725;41.957
51.01;2.74;41.96
51.01;2.755;41.964
51.01;2.77;41.968
51.01;2.785;41.972
51.01;2.8;41.976
51.01;2.815;41.98
51.01;2.83;41.984
51.01;2.845;41.987
51.01;2.86;41.991
51.01;2.875;41.994
51.01;2.89;41.998
51.01;2.905;42.002
51.01;2.92;42.003
51.01;2.935;42.005
51.01;2.95;42.007
51.01;2.965;42.009
51.01;2.98;42.011
51.01;2.995;42.013
51.01;3.01;42.015
51.01;3.025;42.017
51.01;3.04;42.018
51.01;3.055;42.02
51.01;3.07;42.021
51.01;3.085;42.023
51.01;3.1;42.024
51.01;3.115;42.026
51.01;3.13;42.028
51.01;3.145;42.03
51.01;3.16;42.032
51.01;3.175;42.034
51.01;3.19;42.036
51.01;3.205;42.037
51.01;3.22;42.039
51.01;3.235;42.041
51.01;3.25;42.041
51.01;3.265;42.042
51.01;3.28;42.044
51.01;3.295;42.045
51.01;3.31;42.047
51.01;3.325;42.049
51.01;3.34;42.05
51.01;3.355;42.053
51.01;3.37;42.057
51.01;3.385;42.062
51.01;3.4;42.067
51.01;3.415;42.074
51.01;3.43;42.081
51.01;3.445;42.089
51.01;3.46;42.099
51.01;3.475;42.109
51.01;3.49;42.119
51.01;3.505;42.13
51.01;3.52;42.14
51.01;3.535;42.151
51.01;3.55;42.161
51.01;3.565;42.171
51.01;3.58;42.181
51.01;3.595;42.192
51.01;3.61;42.203
51.01;3.625;42.213
51.01;3.64;42.224
51.01;3.655;42.236
51.01;3.67;42.247
51.01;3.685;42.259
51.01;3.7;42.27
51.01;3.715;42.281
51.01;3.73;42.292
51.01;3.745;42.302
51.01;3.76;42.313
51.01;3.775;42.322
51.01;3.79;42.331
51.01;3.805;42.339
51.01;3.82;42.348
51.01;3.835;42.356
51.01;3.85;42.365
51.01;3.865;42.373
51.01;3.88;42.382
51.01;3.895;42.39
51.01;3.91;42.398
51.01;3.925;42.406
51.01;3.94;42.414
51.01;3.955;42.422
51.01;3.97;42.43
51.01;3.985;42.437
51.01;4;42.446
51.01;4.015;42.454
51.01;4.03;42.462
51.01;4.045;42.47
51.01;4.06;42.478
51.01;4.075;42.485
51.01;4.09;42.493
51.01;4.105;42.501
51.01;4.12;42.509
51.01;4.135;42.517
51.01;4.15;42.525
51.01;4.165;42.534
51.01;4.18;42.543
51.01;4.195;42.552
51.01;4.21;42.562
51.01;4.225;42.571
51.01;4.24;42.581
51.01;4.255;42.59
51.01;4.27;42.6
51.01;4.285;42.61
51.01;4.3;42.621
51.01;4.315;42.632
51.01;4.33;42.643
51.01;4.345;42.655
51.01;4.36;42.667
51.01;4.375;42.68
51.01;4.39;42.693
51.01;4.405;42.706
51.01;4.42;42.719
51.01;4.435;42.732
51.01;4.45;42.745
51.01;4.465;42.757
51.01;4.48;42.77
51.01;4.495;42.782
51.01;4.51;42.793
51.01;4.525;42.805
51.01;4.54;42.816
51.01;4.555;42.827
51.01;4.57;42.837
51.01;4.585;42.848
51.01;4.6;42.858
51.01;4.615;42.869
51.01;4.63;42.879
51.01;4.645;42.889
51.01;4.66;42.899
51.01;4.675;42.908
51.01;4.69;42.916
51.01;4.705;42.924
51.01;4.72;42.932
51.01;4.735;42.939
51.01;4.75;42.945
51.01;4.765;42.951
51.01;4.78;42.957
51.01;4.795;42.962
51.01;4.81;42.967
51.01;4.825;42.972
51.01;4.84;42.976
51.01;4.855;42.98
51.01;4.87;42.984
51.01;4.885;42.986
51.01;4.9;42.989
51.01;4.915;42.992
51.01;4.93;42.995
51.01;4.945;42.998
51.01;4.96;43.001
51.01;4.975;43.002
51.01;4.99;43.004
51.01;5.005;43.005
51.01;5.02;43.006
51.01;5.035;43.006
51.01;5.05;43.006
51.01;5.065;43.006
51.01;5.08;43.006
51.01;5.095;43.006
51.01;5.11;43.006
51.01;5.125;43.005
51.01;5.14;43.005
51.01;5.155;43.004
51.01;5.17;43.002
51.01;5.185;43.001
51.01;5.2;43
51.01;5.215;42.998
51.01;5.23;42.996
51.01;5.245;42.994
51.01;5.26;42.991
51.01;5.275;42.989
51.01;5.29;42.986
51.01;5.305;42.983
51.01;5.32;42.981
51.01;5.335;42.979
51.01;5.35;42.977
51.01;5.365;42.976
51.01;5.38;42.974
51.01;5.395;42.972
51.01;5.41;42.971
51.01;5.425;42.968
51.01;5.44;42.965
51.01;5.455;42.962
51.01;5.47;42.958
51.01;5.485;42.953
51.01;5.5;42.949
51.01;5.515;42.945
51.01;5.53;42.941
51.01;5.545;42.936
51.01;5.56;42.931
51.01;5.575;42.926
51.01;5.59;42.921
51.01;5.605;42.917
51.01;5.62;42.912
51.01;5.635;42.908
51.01;5.65;42.903
51.01;5.665;42.896
51.01;5.68;42.889
51.01;5.695;42.883
51.01;5.71;42.878
51.01;5.725;42.874
51.01;5.74;42.87
51.01;5.755;42.866
51.01;5.77;42.861
51.01;5.785;42.855
51.01;5.8;42.849
51.01;5.815;42.843
51.01;5.83;42.837
51.01;5.845;42.832
51.01;5.86;42.828
51.01;5.875;42.825
51.01;5.89;42.825
